Identificador Gr�fic intern;captive;comments_count;community_taxon_id;created_at;delta;description;iconic_taxon_id;id;id_please;identifications_count;location_is_exact;map_scale;mappable;num_identification_agreements;num_identification_disagreements;observation_photos_count;observation_sounds_count;observed_on;observed_on_string;place_guess;positional_accuracy;public_positional_accuracy;quality_grade;species_guess;taxon_id;time_observed_at;time_zone;updated_at;uri;user_id;uuid;zic_time_zone;user_login;iconic_taxon_name;created_at_utc;updated_at_utc;time_observed_at_utc;coordinates_obscured;Fenofase;project_id_0;project_title_0;photo_id_0;photo_large_url_0;photo_attribution_0;photo_id_1;photo_large_url_1;photo_attribution_1;photo_id_2;photo_large_url_2;photo_attribution_2;photo_id_3;photo_large_url_3;photo_attribution_3;taxon_name;taxon_rank;identif_created_at_0;identif_current_0;identif_id_0;identif_created_at_1;identif_current_1;identif_id_1;oauth_application_id;Codi del punt d'observaci�;Identificador d'individu;Codi de l'observador;identif_created_at_2;identif_current_2;identif_id_2;identif_created_at_3;identif_current_3;identif_id_3;positioning_device;positioning_method;out_of_range;photo_id_4;photo_large_url_4;photo_attribution_4;photo_id_5;photo_large_url_5;photo_attribution_5;photo_id_6;photo_large_url_6;photo_attribution_6;project_id_1;project_title_1;project_id_2;project_title_2;Fecha de la identificaci�n (dwc);Calle o plaza;identif_created_at_4;identif_current_4;identif_id_4;identif_created_at_5;identif_current_5;identif_id_5;Altitud;Nom vulgar;H�bitat o ecosistema;Zona protegida;project_id_3;project_title_3;identif_taxon_change_id_2;identif_updated_at_2;identif_user_id_2;identif_user_login_2;identif_user_name_2;identif_taxon_name_2;identif_taxon_rank_2;identif_taxon_change_id_3;identif_updated_at_3;identif_user_id_3;identif_user_login_3;identif_user_name_3;identif_taxon_name_3;identif_taxon_rank_3;geoprivacy;Si �s planta: tipus de fulla;Si �s planta: tipus de dispersi� de les llavors;identif_created_at_6;identif_current_6;identif_id_6;Enlace a la foto;usuario externo;Estadio;Comunidad aut�noma;Nombre del paraje;site_id;cached_votes_total;last_indexed_at;captive_flag;faves_count;Centre/Entitat;Identificador de l'individu observat;owners_identification_from_vision;taxon_geoprivacy;longitude;latitude
339;F;0;12056;2018-07-31T09:53:27+01:00;F;;12;84283;F;2;F;;T;1;0;1;0;28/07/2018;Sat Jul 28 2018 17:06:36 GMT+0200 (GMT+2);;5;5;research;Xuclamel de roca;12056;2018-07-28T16:06:36+01:00;Africa/Johannesburg;2019-09-30T18:50:20+01:00;http://natusfera.gbif.es/observations/84283;1764;f1b5ace7-e643-439a-804a-95579c7561b7;;david_carrera;Plantae;2018-07-31T08:53:27Z;2019-09-30T17:50:20Z;2018-07-28T15:06:36Z;F;Primers fruits comencen a agafar color;302;RitmeNatura - Observacions ocasionals;109825;http://natusfera.gbif.es/attachments/local_photos/files/109825/large/A1A578B3-AC6F-42D5-908B-DA0B7FD6C3FC-large.jpg?1533027214;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Lonicera pyrenaica;species;2018-07-31T09:53:27+01:00;T;124904;2018-08-28T10:04:08+01:00;T;133121;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.663361024;42.29640083
340;F;0;2513;2018-07-19T08:00:09+01:00;F;CAT - Crespinell gros florit--ESP - Crespinillo, siempreviva en flor--ENG -Stonecrop flowering;12;82126;F;2;F;14;T;1;0;1;0;30/06/2018;30/06/2018;Sant Joan de Palam�s (Baix Empord�);12;12;research;sedum sediforme;2513;;Madrid;2019-09-30T18:45:10+01:00;http://natusfera.gbif.es/observations/82126;1731;e0fd1f86-7643-4373-8884-e6875be211e3;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-07-19T07:00:09Z;2019-09-30T17:45:10Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;107600;http://natusfera.gbif.es/attachments/local_photos/files/107600/large/20180630_Ssediforme.jpg?1531983614;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Sedum sediforme;species;2018-07-19T08:00:09+01:00;T;121815;2018-07-19T09:26:38+01:00;T;121830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.129381;41.854992
341;F;0;;2018-07-05T08:28:39+01:00;F;CAT - Rosa canina, gavarrera en plena floraci�--ESP - Escaramujo, rosal silvestre en plena floraci�n.--ENG - Dog rose full bloomed.;12;79001;F;1;T;13;T;0;0;1;0;09/06/2018;09/06/2018;Argen�ola;99;99;casual;Rosa canina;319;;Madrid;2019-09-30T18:37:13+01:00;http://natusfera.gbif.es/observations/79001;1731;cd321fd9-64d7-4c93-9e30-131fccb9d758;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-07-05T07:28:39Z;2019-09-30T17:37:13Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;103535;http://natusfera.gbif.es/attachments/local_photos/files/103535/large/20180609_rosa.jpg?1530775721;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Rosa canina;species;2018-07-05T08:28:39+01:00;T;117455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.443147;41.598775
342;T;0;2660;2018-07-03T07:44:20+01:00;F;CAT - Xicranda en plena floraci�.--ESP - Jacaranda en plena floraci�n.--ENG - Full bloomed blue jacaranda;12;78655;F;2;F;16;F;1;0;1;0;30/06/2018;30/06/2018;Palam�s - el Padr�;6;6;casual;Jacaranda;2660;;Madrid;2019-09-30T18:36:24+01:00;http://natusfera.gbif.es/observations/78655;1731;2c808ace-385f-46f2-95b9-3dc86fb778c6;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-07-03T06:44:20Z;2019-09-30T17:36:24Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;103156;http://natusfera.gbif.es/attachments/local_photos/files/103156/large/20180630_xicranda.jpg?1530600266;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Jacaranda mimosifolia;species;2018-07-03T07:44:20+01:00;T;116988;2018-07-03T08:51:25+01:00;T;116996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.131639;41.845767
343;F;0;2967;2018-07-02T14:37:35+01:00;F;;12;78602;F;2;F;;T;1;0;2;0;23/06/2018;Sat Jun 23 2018 12:49:44 GMT+0200 (GMT+2);25587, Alt �neu, Catalunya, ES;5;5;research;Frangula alnus;2967;2018-06-23T11:49:44+01:00;Africa/Johannesburg;2019-09-30T18:36:02+01:00;http://natusfera.gbif.es/observations/78602;1764;7d74ca6f-4f87-4d7f-9bff-395d58adec41;;david_carrera;Plantae;2018-07-02T13:37:35Z;2019-09-30T17:36:02Z;2018-06-23T10:49:44Z;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;103065;http://natusfera.gbif.es/attachments/local_photos/files/103065/large/524EE239-A517-4840-8C16-D3374A1A0442-large.jpg?1530538673;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;103066;http://natusfera.gbif.es/attachments/local_photos/files/103066/large/C6834140-37CD-447A-BA2D-DCDBE3027369-large.jpg?1530538687;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;Frangula alnus;species;2018-07-02T14:37:35+01:00;T;116788;2018-11-27T08:39:23+00:00;T;158345;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.08016111;42.61367552
344;F;0;2513;2018-06-30T10:57:46+01:00;F;;12;78266;F;3;F;;T;2;0;2;0;29/06/2018;Fri Jun 29 2018 17:51:20 GMT+0200 (GMT+2);17490, Llan��, Catalunya, ES;5;5;research;Sedum sediforme;2513;2018-06-29T16:51:20+01:00;Africa/Johannesburg;2019-09-30T18:34:25+01:00;http://natusfera.gbif.es/observations/78266;1764;34d63be2-60d1-4400-bc15-8ad63f350ebf;;david_carrera;Plantae;2018-06-30T09:57:46Z;2019-09-30T17:34:25Z;2018-06-29T15:51:20Z;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;102658;http://natusfera.gbif.es/attachments/local_photos/files/102658/large/14827538-0241-4481-87BA-23292A98A9BE-large.jpg?1530352679;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;102659;http://natusfera.gbif.es/attachments/local_photos/files/102659/large/D00F34E8-BCF6-431A-9019-81A72E042533-large.jpg?1530352692;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;Sedum sediforme;species;2018-06-30T10:57:46+01:00;T;116268;2018-07-01T18:31:13+01:00;T;116569;5;;;;2018-07-03T10:21:28+01:00;T;117011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.160010185;42.38790556
345;F;0;1673;2018-06-28T20:05:19+01:00;F;;12;77906;F;4;F;;T;3;0;1;0;28/06/2018;Thu Jun 28 2018 10:05:41 GMT+0200 (GMT+2);;5;5;research;Prunus spinosa;1673;2018-06-28T09:05:41+01:00;Africa/Johannesburg;2019-09-30T18:32:56+01:00;http://natusfera.gbif.es/observations/77906;1764;ff02f3ba-5e93-437d-be61-83d72975e8b3;;david_carrera;Plantae;2018-06-28T19:05:19Z;2019-09-30T17:32:56Z;2018-06-28T08:05:41Z;F;Primers fruits comencen a agafar color;302;RitmeNatura - Observacions ocasionals;102167;http://natusfera.gbif.es/attachments/local_photos/files/102167/large/B88C834D-ED1B-483D-A57B-B8EBCE2407B3-large.jpg?1530212726;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Prunus spinosa;species;2018-06-28T20:05:19+01:00;T;115814;2018-06-28T21:25:42+01:00;T;115905;5;;;;2018-07-01T18:34:45+01:00;T;116589;2018-07-03T10:21:48+01:00;T;117012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.926553227;42.45225423
346;F;0;7962;2018-06-28T17:46:28+01:00;F;;12;77870;F;3;F;;T;2;0;1;0;28/06/2018;Thu Jun 28 2018 18:45:40 GMT+0200 (GMT+2);17708, la Jonquera, Catalunya, ES;5;5;research;Silybum marianum;7962;2018-06-28T17:45:40+01:00;Africa/Johannesburg;2019-09-30T18:32:43+01:00;http://natusfera.gbif.es/observations/77870;1764;57c4e87b-ecbf-4848-924c-fc0f9c2b224d;;david_carrera;Plantae;2018-06-28T16:46:28Z;2019-09-30T17:32:43Z;2018-06-28T16:45:40Z;F;Fruits mig madurs (aproximadament el 50% dels fruits tenen color);302;RitmeNatura - Observacions ocasionals;102119;http://natusfera.gbif.es/attachments/local_photos/files/102119/large/AD199DEA-38F1-491B-8159-DE1E7C8590FF-large.jpg?1530204400;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Silybum marianum;species;2018-06-28T17:46:28+01:00;T;115777;2018-06-28T21:26:27+01:00;T;115910;5;;;;2018-07-01T18:35:34+01:00;T;116595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.939614998;42.45020201
347;F;0;;2018-06-28T17:28:12+01:00;F;;12;77850;F;1;F;;T;0;0;1;0;28/06/2018;Thu Jun 28 2018 10:25:08 GMT+0200 (GMT+2);;10;10;casual;Aquilegia vulgaris;9503;2018-06-28T09:25:08+01:00;Africa/Johannesburg;2019-09-30T18:32:36+01:00;http://natusfera.gbif.es/observations/77850;1764;927c0d21-ca70-4bf4-a2d1-18366250c79c;;david_carrera;Plantae;2018-06-28T16:28:12Z;2019-09-30T17:32:36Z;2018-06-28T08:25:08Z;F;Fruits mig madurs (aproximadament el 50% dels fruits tenen color);302;RitmeNatura - Observacions ocasionals;102102;http://natusfera.gbif.es/attachments/local_photos/files/102102/large/176E93AD-4316-4D60-ADC4-B45A21AAD6A9-large.jpg?1530203300;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Aquilegia vulgaris;species;2018-06-28T17:28:12+01:00;T;115757;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.924145777;42.45540272
348;F;0;7520;2018-06-28T17:27:57+01:00;F;;12;77848;F;2;F;;T;1;0;1;0;28/06/2018;Thu Jun 28 2018 10:37:35 GMT+0200 (GMT+2);;5;5;research;Euonymus europaeus;7520;2018-06-28T09:37:35+01:00;Africa/Johannesburg;2019-09-30T18:32:35+01:00;http://natusfera.gbif.es/observations/77848;1764;4185f532-fd47-48b9-8f70-c9031f5b0d32;;david_carrera;Plantae;2018-06-28T16:27:57Z;2019-09-30T17:32:35Z;2018-06-28T08:37:35Z;F;Primers fruits comencen a agafar color;302;RitmeNatura - Observacions ocasionals;102101;http://natusfera.gbif.es/attachments/local_photos/files/102101/large/A32798FF-7B06-48D9-917E-5AF1371C1AB4-large.jpg?1530203290;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Euonymus europaeus;species;2018-06-28T17:27:57+01:00;T;115755;2018-06-28T21:27:25+01:00;T;115914;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.921484271;42.45775314
349;F;0;929;2018-06-28T17:19:44+01:00;F;;12;77839;F;4;F;;T;3;0;1;0;28/06/2018;Thu Jun 28 2018 10:11:45 GMT+0200 (GMT+2);;10;10;research;Castanea sativa;929;2018-06-28T09:11:45+01:00;Africa/Johannesburg;2019-09-30T18:32:33+01:00;http://natusfera.gbif.es/observations/77839;1764;43bcce1f-75fc-4634-9c01-20efd883d9dc;;david_carrera;Plantae;2018-06-28T16:19:44Z;2019-09-30T17:32:33Z;2018-06-28T08:11:45Z;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);182;Esp�cies ex�tiques de Catalunya;102095;http://natusfera.gbif.es/attachments/local_photos/files/102095/large/D22F4D4E-6AD3-4134-A316-FECD6206F15C-large.jpg?1530202791;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Castanea sativa;species;2018-06-28T17:19:44+01:00;T;115746;2018-06-28T21:28:14+01:00;T;115919;5;;;;2018-07-03T10:53:36+01:00;T;117015;2019-07-27T00:04:18+01:00;T;278063;;;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.925171387;42.45347208
350;T;0;2182;2018-06-21T11:35:27+01:00;F;CAT - Fonoll inicia la floraci�--ESP - Inicio de la floraci�n del hinojo--ENG - Fennel starts blooming;12;76221;F;2;F;15;F;1;0;1;0;17/06/2018;17/06/2018;;99;99;casual;Foeniculum vulgare;2182;;Madrid;2019-09-30T18:27:56+01:00;http://natusfera.gbif.es/observations/76221;1731;a1b90e73-a3f1-48cd-9ab8-0d13e5955300;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-21T10:35:27Z;2019-09-30T17:27:56Z;;F;Primeres flors obertes;51;Biodiversitat a Sant Feliu de Llobregat;100114;http://natusfera.gbif.es/attachments/local_photos/files/100114/large/20180617_fonoll.jpg?1529577331;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Foeniculum vulgare;species;2018-06-21T11:35:28+01:00;T;113502;2019-06-07T10:34:07+01:00;T;258467;;;;;;;;;;;;;;;;;;;;;;;314;RitmeNatura - Observacions recurrents;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.20263;41.655439
351;T;0;;2018-06-21T11:21:21+01:00;F;CAT - Plena floraci� del cap�tol--ESP - Cap�tulo en plena floraci�n--ENG - Full bloomed capitula;12;76220;F;1;F;13;F;0;0;1;0;17/06/2018;17/06/2018;Santa Eul�lia de Ron�ana-Parc de les Olors (el Serrat);99;99;casual;Helianthus annuus;5742;;Madrid;2019-09-30T18:27:56+01:00;http://natusfera.gbif.es/observations/76220;1731;76907e4c-a234-487d-9b8a-7a9114b95548;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-21T10:21:21Z;2019-09-30T17:27:56Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);314;RitmeNatura - Observacions recurrents;100113;http://natusfera.gbif.es/attachments/local_photos/files/100113/large/201080617_gira-sol.jpg?1529576482;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Helianthus annuus;species;2018-06-21T11:21:21+01:00;T;113501;;;;;;;;;;;;;;;;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.20263;41.655439
352;T;0;;2018-06-21T11:21:21+01:00;F;CAT - Plena floraci� del cap�tol--ESP - Cap�tulo en plena floraci�n--ENG - Full bloomed capitula;12;76220;F;1;F;13;F;0;0;1;0;17/06/2018;17/06/2018;Santa Eul�lia de Ron�ana-Parc de les Olors (el Serrat);99;99;casual;Helianthus annuus;5742;;Madrid;2019-09-30T18:27:56+01:00;http://natusfera.gbif.es/observations/76220;1731;76907e4c-a234-487d-9b8a-7a9114b95548;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-21T10:21:21Z;2019-09-30T17:27:56Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);314;RitmeNatura - Observacions recurrents;100113;http://natusfera.gbif.es/attachments/local_photos/files/100113/large/201080617_gira-sol.jpg?1529576482;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Helianthus annuus;species;2018-06-21T11:21:21+01:00;T;113501;;;;;;;;;;;;;;;;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.20263;41.655439
353;T;0;;2018-06-21T11:09:55+01:00;F;CAT - Lavandine (Lavandula x angustifolia) inicia la floraci�--ESP -Lavand�n (Lavandula x angustifolia) inicial la floraci�n--ENG - Lavandine (Lavandula x angustifolia) starts blooming;12;76219;F;1;F;15;F;0;0;1;0;17/06/2018;17/06/2018;Santa Eul�lia de Ron�ana-Parc de les Olors (el Serrat);99;99;casual;Lavandula;1863;;Madrid;2019-09-30T18:27:55+01:00;http://natusfera.gbif.es/observations/76219;1731;f282647e-65fa-40af-bfa0-420318980f22;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-21T10:09:55Z;2019-09-30T17:27:55Z;;F;Primeres flors obertes;302;RitmeNatura - Observacions ocasionals;100112;http://natusfera.gbif.es/attachments/local_photos/files/100112/large/20180617_lavandula.jpg?1529575800;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Lavandula;genus;2018-06-21T11:09:55+01:00;T;113498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.20263;41.655439
354;T;0;4835;2018-06-14T16:48:09+01:00;F;;12;74190;F;3;F;;F;2;0;1;0;06/06/2018;Wed Jun 06 2018 21:10:32 GMT+0200 (GMT+2);Parc de la Ciutadella, Barcelona, Catalunya, ES;733;733;casual;Tilia tomentosa;4835;2018-06-06T20:10:32+01:00;Africa/Johannesburg;2019-09-30T18:22:00+01:00;http://natusfera.gbif.es/observations/74190;1764;5f22cf24-7103-4736-9253-86fe7bd7bde0;;david_carrera;Plantae;2018-06-14T15:48:09Z;2019-09-30T17:22:00Z;2018-06-06T19:10:32Z;F;Primers borrons o gemmes visibles (sense obrir-se);463;Arbres de la ciutat de Barcelona;97215;http://natusfera.gbif.es/attachments/local_photos/files/97215/large/5913587A-BF46-4A5C-AEFB-2CE3E3D16AEC-large.jpg?1528991336;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;;;;Tilia tomentosa;species;2018-06-14T16:48:09+01:00;T;110873;2018-06-15T07:13:55+01:00;T;111001;5;;;;2018-06-22T11:24:20+01:00;T;113972;;;;;;;;;;;;;;;;182;Esp�cies ex�tiques de Catalunya;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.186198952;41.38619503
355;T;0;28309;2018-06-14T16:48:04+01:00;F;Seg�n Flora Iberica el nombre correcto ser�a Tilia x vulgaris;12;74189;F;4;F;;F;1;0;2;0;06/06/2018;Wed Jun 06 2018 20:56:14 GMT+0200 (GMT+2);Parc de la Ciutadella, Barcelona, Catalunya, ES;5;5;casual;Tilia � europaea;28309;2018-06-06T19:56:14+01:00;Africa/Johannesburg;2019-09-30T18:21:59+01:00;http://natusfera.gbif.es/observations/74189;1764;db22e731-b87d-46bb-897e-8687f24153c7;;david_carrera;Plantae;2018-06-14T15:48:04Z;2019-09-30T17:21:59Z;2018-06-06T18:56:14Z;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);463;Arbres de la ciutat de Barcelona;97213;http://natusfera.gbif.es/attachments/local_photos/files/97213/large/5047F127-D52B-4F33-94D3-CF47E0EBFD4D-large.jpg?1528991329;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;97214;http://natusfera.gbif.es/attachments/local_photos/files/97214/large/84D3AAE4-C5F7-4615-8E8E-AF59D42F969F-large.jpg?1528991332;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;Tilia � europaea;species;2018-06-14T16:48:04+01:00;F;110872;2018-06-22T11:24:40+01:00;F;113973;5;;;;2019-08-17T18:53:14+01:00;T;285748;2019-08-17T18:53:16+01:00;T;285749;;;;;;;;;;;;;302;Ritme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;T;0;2387;2018-06-14T16:47:58+01:00;F;;12;74188;F;2;F;;F;1;0;2;0;06/06/2018;Wed Jun 06 2018 20:54:15 GMT+0200 (GMT+2);Parc de la Ciutadella, Barcelona, Catalunya, ES;5;5;casual;Bellaombra;2387;2018-06-06T19:54:15+01:00;Africa/Johannesburg;2019-09-30T18:21:58+01:00;http://natusfera.gbif.es/observations/74188;1764;e1441ac3-8567-43b6-9e4d-c1fd53dde444;;david_carrera;Plantae;2018-06-14T15:47:58Z;2019-09-30T17:21:58Z;2018-06-06T18:54:15Z;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);463;Arbres de la ciutat de Barcelona;97211;http://natusfera.gbif.es/attachments/local_photos/files/97211/large/1EFC6A30-439A-4DC8-8939-80BDE0D90161-large.jpg?1528991323;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;97212;http://natusfera.gbif.es/attachments/local_photos/files/97212/large/542050DD-9F1D-40B9-A72A-55DFB099120F-large.jpg?1528991326;(c) david_carrera, algunos derechos reservados (CC BY-NC-ND), uploaded by David Carrera;;;;;;;Phytolacca dioica;species;2018-06-14T16:47:58+01:00;T;110871;2018-06-22T11:23:57+01:00;T;113971;5;;;;;;;;;;;;;;;;;;;;;;182;Esp�cies ex�tiques de Catalunya;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.186636031;
357;F;0;483;2018-06-14T10:46:41+01:00;F;CAT - Alfals en plena floraci� al Castell d'Argen�ola--ESP - Alfalfa en plena floraci�n en el Castillo de Argen�ola--ENG - Alfalfa in full bloom in Argen�ola's Castle;12;74098;F;2;F;15;T;1;0;1;0;09/06/2018;09/06/2018;Argen�ola;12;12;research;Medicago sativa;483;;Madrid;2019-09-30T18:21:38+01:00;http://natusfera.gbif.es/observations/74098;1731;d7dcd4d2-a93c-4131-9499-3f3d1f176bc8;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-14T09:46:41Z;2019-09-30T17:21:38Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;97088;http://natusfera.gbif.es/attachments/local_photos/files/97088/large/20180609_alfals_en_flor.jpg?1528969603;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Medicago sativa;species;2018-06-14T10:46:41+01:00;T;110773;2018-06-14T12:45:56+01:00;T;110797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.442714;41.598021
358;F;0;324;2018-06-14T10:40:00+01:00;F;CAT - Inici de la floraci� de l'esbarzer--ESP -Inicio de la floraci�n de la zarzamora--ENG - Bramble wild berry starts blooming;12;74097;F;2;F;14;T;1;0;1;0;06/06/2018;06/06/2018;Sant Feliu de Llobregat - La Salut;199;199;research;Rubus ulmifolius;324;;Madrid;2019-09-30T18:21:37+01:00;http://natusfera.gbif.es/observations/74097;1731;afc7a219-51ed-43f5-883a-356315b8263a;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-06-14T09:40:00Z;2019-09-30T17:21:37Z;;F;Primeres flors obertes;51;Biodiversitat a Sant Feliu de Llobregat;97087;http://natusfera.gbif.es/attachments/local_photos/files/97087/large/20180606_rubusulmifolius.jpg?1528969204;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Rubus ulmifolius;species;2018-06-14T10:40:00+01:00;T;110772;2018-06-14T12:45:44+01:00;T;110796;;;;;;;;;;;;;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.059945;41.389768
